Timestamp,Name,CPU_Perc,Mem_Usage,Mem_Perc,Net_IO,Block_IO,PIDs
2026-07-30 11:23:48,trav_ros2,113.29%,482MiB / 30.66GiB,1.54%,0B / 0B,125MB / 1.63MB,44
2026-07-30 11:23:48,realsense,18.30%,175.5MiB / 30.66GiB,0.56%,0B / 0B,107MB / 3.34MB,33
2026-07-30 11:23:48,nav2,13.52%,220MiB / 30.66GiB,0.70%,0B / 0B,128MB / 1.16MB,92
2026-07-30 11:23:48,glim,74.52%,397.7MiB / 30.66GiB,1.27%,0B / 0B,149MB / 11.6MB,37
2026-07-30 11:23:51,foxglove,17.96%,609.4MiB / 30.66GiB,1.94%,0B / 0B,202MB / 258kB,28
2026-07-30 11:23:51,docker-recorder-run-de836728b142,0.00%,22.88MiB / 30.66GiB,0.07%,0B / 0B,42.7MB / 9.68MB,1
2026-07-30 11:23:51,openzen,5.38%,86.91MiB / 30.66GiB,0.28%,0B / 0B,81.6MB / 2.17MB,20
2026-07-30 11:23:51,ouster,7.00%,245.5MiB / 30.66GiB,0.78%,0B / 0B,184MB / 2.91MB,30
2026-07-30 11:23:51,scovox,84.98%,327.4MiB / 30.66GiB,1.04%,0B / 0B,78.3MB / 3.61MB,53
2026-07-30 11:23:51,mapir-ffmpeg,42.88%,333.6MiB / 30.66GiB,1.06%,0B / 0B,200MB / 1.31MB,33
2026-07-30 11:23:51,trav_ros2,109.88%,482.7MiB / 30.66GiB,1.54%,0B / 0B,125MB / 1.63MB,44
2026-07-30 11:23:51,realsense,17.78%,175.5MiB / 30.66GiB,0.56%,0B / 0B,107MB / 3.34MB,33
2026-07-30 11:23:51,nav2,12.15%,219.1MiB / 30.66GiB,0.70%,0B / 0B,128MB / 1.16MB,92
2026-07-30 11:23:51,glim,73.28%,398.3MiB / 30.66GiB,1.27%,0B / 0B,149MB / 11.6MB,37
2026-07-30 11:23:54,foxglove,14.33%,610.6MiB / 30.66GiB,1.94%,0B / 0B,202MB / 258kB,28
2026-07-30 11:23:54,docker-recorder-run-de836728b142,0.00%,22.88MiB / 30.66GiB,0.07%,0B / 0B,42.7MB / 9.68MB,1
2026-07-30 11:23:54,openzen,5.63%,87.44MiB / 30.66GiB,0.28%,0B / 0B,81.6MB / 2.17MB,20
2026-07-30 11:23:54,ouster,7.91%,245.5MiB / 30.66GiB,0.78%,0B / 0B,184MB / 2.91MB,30
2026-07-30 11:23:54,scovox,77.12%,346.9MiB / 30.66GiB,1.10%,0B / 0B,78.3MB / 3.61MB,53
2026-07-30 11:23:54,mapir-ffmpeg,30.48%,333.9MiB / 30.66GiB,1.06%,0B / 0B,200MB / 1.31MB,33
2026-07-30 11:23:54,trav_ros2,111.54%,477MiB / 30.66GiB,1.52%,0B / 0B,125MB / 1.63MB,44
2026-07-30 11:23:54,realsense,28.00%,175.3MiB / 30.66GiB,0.56%,0B / 0B,107MB / 3.34MB,33
2026-07-30 11:23:54,nav2,14.34%,220.5MiB / 30.66GiB,0.70%,0B / 0B,128MB / 1.16MB,92
2026-07-30 11:23:54,glim,66.07%,397.9MiB / 30.66GiB,1.27%,0B / 0B,149MB / 11.6MB,37
2026-07-30 11:23:57,foxglove,16.05%,607.1MiB / 30.66GiB,1.93%,0B / 0B,202MB / 500kB,28
2026-07-30 11:23:57,docker-recorder-run-de836728b142,0.00%,22.88MiB / 30.66GiB,0.07%,0B / 0B,42.7MB / 9.68MB,1
2026-07-30 11:23:57,openzen,5.07%,87.46MiB / 30.66GiB,0.28%,0B / 0B,81.6MB / 2.17MB,20
2026-07-30 11:23:57,ouster,11.49%,245.6MiB / 30.66GiB,0.78%,0B / 0B,184MB / 2.93MB,30
2026-07-30 11:23:57,scovox,78.41%,330.2MiB / 30.66GiB,1.05%,0B / 0B,78.3MB / 3.61MB,53
2026-07-30 11:23:57,mapir-ffmpeg,45.50%,334.1MiB / 30.66GiB,1.06%,0B / 0B,200MB / 1.31MB,33
2026-07-30 11:23:57,trav_ros2,113.63%,480.6MiB / 30.66GiB,1.53%,0B / 0B,125MB / 1.65MB,44
2026-07-30 11:23:57,realsense,22.08%,175.3MiB / 30.66GiB,0.56%,0B / 0B,107MB / 3.34MB,33
2026-07-30 11:23:57,nav2,12.49%,219.4MiB / 30.66GiB,0.70%,0B / 0B,128MB / 1.16MB,92
